原始文本	情绪化推理	以偏概全	乱贴标签	读心术	先知错误	非此即彼	应该句式	放大	罪责归己	心理过滤	否定正面思考	罪责归他
被孤独和空虚惊醒，我在接下来的时间里只有崩溃和痛苦陪伴。	1	0	0	0	0	0	0	0	0	0	0	0
这么说话也太过分了，果然所有男人情商都很低	0	1	0	0	0	0	0	0	0	0	0	0
我的人生就像我的婚姻一样失败，我永远都不会得到幸福，因为我无法摆脱这个失败的婚姻。	0	0	0	0	1	0	0	0	0	0	0	0
我是不是之前惹到她了，完了完了，我做了什么对不起她的事她才对我态度这么差的。	0	0	0	0	0	0	0	0	1	0	0	0
HR说我不符合要求是骗我的，他怕我进了公司之后抢他的饭碗。	0	0	0	1	0	0	0	0	0	0	0	0
我就是个不孝的儿子，没能在父亲最后的时光里陪伴他左右。	0	0	1	0	0	0	0	0	0	0	0	0
我跟她吵架她肯定会联合别的舍友孤立我，到时候日子就难过了	0	0	0	0	1	0	0	0	0	0	0	0
先回家在父母那里住一段时间吧，这段时间得好好努力赚钱了，多少弥补房子的亏空。	0	0	0	0	0	0	0	0	0	0	0	0
吃了零食我就多做一组运动，把零食带来的热量消耗掉	0	0	0	0	0	0	0	0	0	0	0	0
前脚看病，后脚被人追着打，这就是医生的职业写照吧，真可悲。	0	1	0	0	0	0	0	0	0	0	0	0
连我最好的朋友都要离开我了，我真是废物啊	0	0	0	0	0	1	0	0	0	0	0	0
室友想卷死我，想让我焦虑的要命，他就见不得我好。	0	0	0	1	0	0	0	0	0	0	0	0
我是个不能得到疼爱的人，我会伤害身边的人。	0	0	1	0	0	0	0	0	0	0	0	0
大家不投票给我，因为我不好，我不配获得大家的选票。	0	0	0	0	0	0	0	0	1	0	0	0
每次交朋友都好麻烦，而且就像开盲盒，遇到奇怪的人就麻烦了，不想和他们认识啊	1	0	0	0	0	0	0	0	0	0	0	0
将这件事告诉母亲后，她崩溃的大哭，我却无法安慰到她，因为我的工作还不足以养活我们，我真是一个没用的孩子。	0	0	1	0	0	0	0	0	0	0	0	0
我一定要好好做项目，把握好这个机会，用实力让他们对自己刮目相看。	0	0	0	0	0	0	0	0	0	0	0	0
活着真失败，心情不好连个安慰我的人都没有	0	0	0	0	0	0	0	0	1	0	0	0
我是一个不负责任的母亲！	0	0	1	0	0	0	0	0	0	0	0	0
如果继续这样下去，我感觉自己即将被社会淘汰，可能会失去工作。	0	0	0	0	1	0	0	0	0	0	0	0
没办法，他今天确实是家里突发情况，亲人去世了，我就别打扰他了。	0	0	0	0	0	0	0	0	0	0	0	0
救命，我这把不会是要寄了吧，我可不行挂科啊，我确实复习了啊！	0	0	0	0	1	0	0	0	0	0	0	0
社团活动就是一个令人痛苦的、浪费时间的活动，我还不如什么也不做	0	1	0	0	0	0	0	0	0	0	0	0
每天都是加班，怎么别人就没有，老板对我有意见吧	0	0	0	1	0	0	0	0	0	0	0	0
家里人跟我联系较少，我在家里肯定是个小透明，我是一个不被大家关心的人。	0	0	1	0	0	0	0	0	0	0	0	0
好罪恶啊，我感觉我干了一件天大的错事，我是一个罪人	0	0	1	0	0	0	0	0	0	0	0	0
哎，总是这样痛下去可不是个办法，哪天找时间去一趟医院做个检查吧，看看怎么回事，心里也踏实	0	0	0	0	0	0	0	0	0	0	0	0
做他的学生真的倒大霉了，真晦气的早上	1	0	0	0	0	0	0	0	0	0	0	0
表达这么难，上台发言简直能要了我的命，表达就是很难的东西，我不可能掌握的。	0	1	0	0	0	0	0	0	0	0	0	0
我知道这都是我自己的错，这就是为什么我在7: 非歪曲或8岁时开始希望死亡，从那时起一直这样。	0	0	0	0	0	0	0	0	1	0	0	0
我真的太没有自控力了，如果我稍微控制自己也不会是这种情况，我恨我自己。	0	0	0	0	0	0	0	0	1	0	0	0
我无法与他们有效的沟通，他们似乎对我说的话充耳不闻，会将我所有的痛苦都看成是无关紧要的小事。 	0	0	0	0	1	0	0	0	0	0	0	0
我不相信我只考这点分，是不是老师批错了，还是老师故意给我打低分了？	0	0	0	0	0	0	0	0	0	0	0	0
我觉得自己像个失败者：我觉得自己像个失败者。 我不会像我的兄弟们那样去一个有声望的大学，我也不会像他们一样拥有直男，我感到很可怜	0	0	1	0	0	0	0	0	0	0	0	0
我所有的努力都白费了，我还是那个失败者，	0	0	0	0	0	1	0	0	0	0	0	0
我的这些家人一个个都冷漠至极，知道我大半夜会痛醒，只知道睡自己的	0	0	1	0	0	0	0	0	0	0	0	0
面对老师的尴尬，我深感责任全在我身，因为那是我的无力付出导致的困境。	0	0	0	0	0	0	0	0	1	0	0	0
领导看我不爽很久了吧，他就是想辞退我	0	0	0	1	0	0	0	0	0	0	0	0
我怎么这么笨啊，这点事都干不好，以后怎么可能会有成功的机会。	0	1	0	0	0	0	0	0	0	0	0	0
他整天想着让其他的舍友帮他跑腿，整天就知道在床上瘫着，真是条懒狗	0	0	1	0	0	0	0	0	0	0	0	0
等警察追回我损失的财物的时候我都七老八十了，我被偷走的东西一定找不回来了	0	0	0	0	1	0	0	0	0	0	0	0
我感到很寂寞，我应该和妻子沟通一下，让她给我们留一些时间	0	0	0	0	0	0	0	0	0	0	0	0
我学什么也学不进去，根本没法专注，我永远也没法学进去了。	0	1	0	0	0	0	0	0	0	0	0	0
因为我不擅长讨好上司，没有接受那些职场潜规则，我过于保守，所以我在公司总是被欺负。	0	0	0	0	0	0	0	0	1	0	0	0
我怎么总搞不清自己的定位，我天生的差生。	0	0	1	0	0	0	0	0	0	0	0	0
参加任何考试都会失败，我没法参加考试，参加了也不会有好结果的。	0	1	0	0	0	0	0	0	0	0	0	0
连我的父母都总是对我不满，我现在总是被丈夫责骂也是应该的，我就是一个失败的女儿和妻子	0	0	0	0	0	0	0	0	1	0	0	0
我只要乖乖听医生的话，按时吃药治疗，保持积极乐观的心态，病情是可以控制的	0	0	0	0	0	0	0	0	0	0	0	0
医生说的一定有他的道理，我最好还是谨遵医嘱，争取早日康复	0	0	0	0	0	0	0	0	0	0	0	0
是我最近太焦虑了，我连自己的心情都调节不好，现在又睡不好，陷入这种恶性循环还不都是自己造成的。我真的太失败了，是个完全没有用的人。	1	0	0	0	0	0	0	0	0	0	0	0
怎么一声不吭地就不来找我了呢？一定是有人和她说我的坏话了	0	0	0	1	0	0	0	0	0	0	0	0
我让父亲生气了，我做的所有事情都不行。	0	0	0	0	0	1	0	0	0	0	0	0
和家人联系少肯定都怪我，我就应该永远主动	0	0	0	0	0	0	0	0	1	0	0	0
我这种没礼貌的人会有人觉得我好吗？就这种人还能交到朋友？狗都不交	0	0	1	0	0	0	0	0	0	0	0	0
这次选择没选好，人身就会失败	0	0	0	1	0	0	0	0	0	0	0	0
我成绩差，我没有任何优点，我一无是处。	0	0	0	0	0	1	0	0	0	0	0	0
收入太低的我，只能过上现在这样的生活，真是太不足够了。	0	0	0	0	0	0	0	0	0	0	0	0
我今天晚上突然醒来，我感觉我以后都不可能再有好的睡眠了，我永远都会失眠。	0	1	0	0	0	0	0	0	0	0	0	0
最大的老板卷钱跑了，他肯定觉得我们这些公司员工都是一群被他玩弄于股掌之中的傻子	0	0	0	1	0	0	0	0	0	0	0	0
抑郁症又复发了吗，又是半夜醒来，我治不好了，我再也治不好了。没有人能帮助我，我注定要痛苦一生。	0	0	0	0	0	0	0	0	1	0	0	0
本来我对这个项目寄予厚望的，不过没关系，下次我会更仔细地选择其他的项目。	0	0	0	0	0	0	0	0	0	0	0	0
如果父母看不起我，我就完全是一个无用的人，我对世界没有任何贡献，我已经结束了。	0	0	0	0	0	1	0	0	0	0	0	0
我太崩溃了，我什么都干不下去，还不如发呆	0	0	0	0	0	1	0	0	0	0	0	0
哼，天下父母都一样，就是会偏心年长的孩子，觉得我们这样最小的孩子什么用都没用	0	1	0	0	0	0	0	0	0	0	0	0
我怎么突然醒了，我是不是精神出了什么问题	0	0	0	0	1	0	0	0	0	0	0	0
我不知道该怎么告诉妈妈这个消息，我很苦恼。	0	0	0	0	0	0	0	0	0	0	0	0
这家伙，下次谁还敢约他啊，估计也准不了点，本来就没多长时间能玩，他迟到就浪费了一半时间了。他就是个不守时的人。	0	1	0	0	0	0	0	0	0	0	0	0
我安慰她她却不高兴了，他一定是讨厌我了	0	0	0	1	0	0	0	0	0	0	0	0
最近工作还挺忙，没有关心她，有点对不起这个朋友	0	0	0	0	0	0	0	0	0	0	0	0
天气预报说明天晴天我就不带伞，我真是个不知道防患于未然的人	0	0	1	0	0	0	0	0	0	0	0	0
疾病不分昼夜地围绕着我，我已然成了一个病秧子了	0	0	1	0	0	0	0	0	0	0	0	0
我感觉自己被一些我无法摆脱的东西腐蚀了， 我正在成为一个我讨厌的人，但我无法阻止它。	1	0	0	0	0	0	0	0	0	0	0	0
我怎么又不舒服了，我都这么大了，怎么连自己都照顾不好，以后怎么照顾年迈的父母，我太无能了。	0	0	0	0	1	0	0	0	0	0	0	0
大家把工作都丢给我做，因为我家里穷又没见识，我不配和大家平起平坐。	0	0	0	0	0	0	0	0	1	0	0	0
父亲肯定也在怪我没有好好陪陪他，我只顾着上班了	0	0	0	1	0	0	0	0	0	0	0	0
虽然吵架了，但我们的友谊持续了这么多年，她就像我最亲密的家人一样，失去了她我都不知道该怎么活了	0	0	0	0	0	0	0	0	0	0	0	0
从今天开始，我要每天对着镜子念名人的演讲稿，锻炼我的表达能力！	0	0	0	0	0	0	0	0	0	0	0	0
跟那些美丽的人在一起时我只想找个角落躲起来，我害怕被对比，被嘲笑	0	0	0	1	0	0	0	0	0	0	0	0
留的青山在不怕没柴烧，我得振作	0	0	0	0	0	0	0	0	0	0	0	0
我觉得当个观众也挺好的，不然他们的才艺表演给谁看？还不是给他人看的。	0	0	0	0	0	0	0	0	0	0	0	0
明天一定不能犯懒了，我明天多订几个闹钟	0	0	0	0	0	0	0	0	0	0	0	0
我一辈子都逃不出这种生活，永远都会在这个无底洞里挣扎。	0	1	0	0	0	0	0	0	0	0	0	0
家人对我冷暴力是因为他们嫉妒我如此优秀。	0	0	0	1	0	0	0	0	0	0	0	0
自认倒霉吧，反正我投什么什么就衰气	1	0	0	0	0	0	0	0	0	0	0	0
谁愿意随便公开自己的秘密呢？这个世界难道真的没有尊重隐私的人吗？	0	1	0	0	0	0	0	0	0	0	0	0
给老家人怎么会给这么多钱，他八成是在外面养小三，找借口呢！	0	0	0	1	0	0	0	0	0	0	0	0
他们一定觉得我很没用，他们好不容易把我抚养长大，我却连为他们养老都做不到。我一定是让他们很失望的孩子。	0	0	0	1	0	0	0	0	0	0	0	0
我这么内向，还换到了一个新环境过孤独的生活，我真是不幸的人	0	0	1	0	0	0	0	0	0	0	0	0
这点小事都处理不好，那以后我工作了，遇见上司，同事，那么复杂的职场关系我能应付得来吗？	0	1	0	0	0	0	0	0	0	0	0	0
他们肯定都在背后议论我，觉得我不自爱	0	0	0	1	0	0	0	0	0	0	0	0
那些想给我照相的，一定是想骗我，给我拍裸照的！	0	0	0	1	0	0	0	0	0	0	0	0
上司就是针对我，他看我不顺眼就给我分配更多任务，一点都不公平	0	0	0	1	0	0	0	0	0	0	0	0
你们这些人都是冷血动物，连最亲爱的孩子都不爱，你们根本就不会爱别人！	0	0	1	0	0	0	0	0	0	0	0	0
这几天没有一天准时下班，完全失去了自己的生活，对周围的事情也麻木了	0	0	0	0	0	1	0	0	0	0	0	0
谁都有管不住自己的时候，现在开始继续努力减肥	0	0	0	0	0	0	0	0	0	0	0	0
我的抑郁让我怀疑一切，他竟然不接那个人电话，他是不是也不会接我电话，我希望有一种方法可以让我抛开这一切而不伤害任何其他人？	0	1	0	0	0	0	0	0	0	0	0	0
这样下去老师一定会觉得没有用功学习，他会讨厌我的	0	0	0	0	1	0	0	0	0	0	0	0
听说有肿瘤患者因为乐观心态而康复，我应该也要乐观面对。	0	0	0	0	0	0	0	0	0	0	0	0
我需要合理的增加体育运动，运动减脂	0	0	0	0	0	0	0	0	0	0	0	0
还是因为我表现得太差了，所以才没成功。	0	0	0	0	0	0	0	0	1	0	0	0
下这么大雨出个门真不方便，搞成这副样子，还好没穿我的新衣服出来。	0	0	0	0	0	0	0	0	0	0	0	0
得到了一个警醒，下次一定要好好收拾自己的东西。	0	0	0	0	0	0	0	0	0	0	0	0
竞争太激烈了，工作也不好找，考不上就回老家工地搬砖吧	0	1	0	0	0	0	0	0	0	0	0	0
他们肯定是故意不邀请我的	0	0	0	1	0	0	0	0	0	0	0	0
考研再紧张，也会有空闲的时候，要利用这些时间好好陪陪她，不要让她瞎担心。	0	0	0	0	0	0	0	0	0	0	0	0
我得发条朋友圈，提醒一下其他人，别跟我一样。	0	0	0	0	0	0	0	0	0	0	0	0
无能为力的我，连个PPT都不能正确保存！所有的辛勤努力都化为乌有，我就像是一个无法产出任何价值的机器，哪怕再怎么努力，结果都一事无成！	0	0	0	0	0	1	0	0	0	0	0	0
她不来找我吃饭了，我就是一个不招人喜欢的倒霉蛋	0	0	1	0	0	0	0	0	0	0	0	0
让我想想，应该是最近作息不规律导致的，我要好好保养。	0	0	0	0	0	0	0	0	0	0	0	0
不是亲生孩子还对我这么好，我以后一定要好好报答他们	0	0	0	0	0	0	0	0	0	0	0	0
我不是一个合格的老板，经营不好店面	0	0	1	0	0	0	0	0	0	0	0	0
这孩子学坏了，简直就像个街头不良少女，像是一个流落街头的小流氓，看她回来我不骂死她。	0	0	1	0	0	0	0	0	0	0	0	0
我的孩子没了，我的人生也没有意义了，我也不活了	0	0	0	0	0	1	0	0	0	0	0	0
我很焦虑，头很晕，感觉我什么都不会，生活太痛苦了，明天永远不会到来。	1	0	0	0	0	0	0	0	0	0	0	0
女生就是活该受罪，为什么男生没有月经，我为什么要是个女的？	1	0	0	0	0	0	0	0	0	0	0	0
自由应该属于我，毕竟我已经长大了，你没有权力过多干涉我。	0	0	0	0	0	0	0	0	0	0	0	0
他放了我鸽子，我很生气，我去找他问原因	0	0	0	0	0	0	0	0	0	0	0	0
他不会放我鸽子了吧，哈？等他来了，看我怎么揍他。	0	0	0	0	0	0	0	0	0	0	0	0
哼，老板他就是嫉妒我！我年轻有为，潜力巨大，迟早坐上他的位置！	0	0	0	1	0	0	0	0	0	0	0	0
合格的朋友一定会照顾好对方的情绪，我不是个合格的朋友	0	0	0	0	0	1	0	0	0	0	0	0
现在可能还没有任何进展，但只要我保持我的努力，我有信心能够圆满完成任务。	0	0	0	0	0	0	0	0	0	0	0	0
这次也考得这么差，高三估计只会更差，这孩子已经废了，我好绝望我以后连个能给我养老的人都没有。	0	1	0	0	0	0	0	0	0	0	0	0
我真的太没用了都这么大了还要父母操心，我根本不配做他们的孩子！	0	0	0	0	0	0	0	0	1	0	0	0
现在科技这么发达，心理治疗医师也越来越专业，一会儿就去楼下挂个专家号，配合治疗。	0	0	0	0	0	0	0	0	0	0	0	0
人的精力是有限的，她整天陪伴着孩子，太累了，我要好好爱她。	0	0	0	0	0	0	0	0	0	0	0	0
我写不出好的论文，我不能顺利毕业找工作了	0	0	0	0	0	0	0	0	0	0	0	0
跟他做朋友真累，这根本就是浪费我的时间	1	0	0	0	0	0	0	0	0	0	0	0
每当遭受领导的批评，我便将所有过错归咎于自己的无能之上。	0	0	0	0	0	0	0	0	1	0	0	0
连家里人都照顾不好，我就是个什么都做不好的废物	0	1	0	0	0	0	0	0	0	0	0	0
刚刚辛辛苦苦做那么久，全部白费了！真烦人！看来今晚少不了熬夜了。	0	0	0	0	0	0	0	0	0	0	0	0
我每天早上都没有精神，老师却责骂我为什么上课睡觉，他们一定认为我是一个熬夜的坏学生，我受到误解感到很委屈。	0	0	0	1	0	0	0	0	0	0	0	0
我所遇到的，总是一连串的不幸，我感觉生活是如此的无望。	1	0	0	0	0	0	0	0	0	0	0	0
我都暗示的这么明显了，也没有人来找我唠嗑，肯定是他们欺负我这个新来的！	0	0	0	1	0	0	0	0	0	0	0	0
我就是想吃这个蛋糕，我该怎么解决啊，我很崩溃	1	0	0	0	0	0	0	0	0	0	0	0
我今天应该吃顿好的，彻底放纵一回，这样就不会为了只吃一块小小的饼干而懊悔了	1	0	0	0	0	0	0	0	0	0	0	0
听说学区房就占一个地理优势，里边质量什么的都差远了，真是一个样子货	0	0	1	0	0	0	0	0	0	0	0	0
这事情要怎么跟父母说啊，说了他们肯定又会责备我，觉得都是我的错，说不定以后都限制我出门了	0	0	0	0	1	0	0	0	0	0	0	0
为什么别人不用加班，组长就是故意针对我，把他们的都给我了，然后独吞我的劳动成果。	0	0	0	1	0	0	0	0	0	0	0	0
这个卡车把我一天的好心情都毁了，没心情上班了，回去睡觉吧	1	0	0	0	0	0	0	0	0	0	0	0
他们那里聊的好开心，我也想加入，哎，但是我一过去肯定冷场，因为我就是一个不会说话的人。	0	0	1	0	0	0	0	0	0	0	0	0
这件事情你怎么可能这么想呢，这样的想法多么自私和冷漠，原来你是这样一个人，我看错你了	0	0	1	0	0	0	0	0	0	0	0	0
我总是这样，丢三落四的，根本就没有收拾！因为自己，丢了这样，丢了那样，都是我不好好收拾，才会丢了那些珍贵的回忆	0	0	0	0	0	0	0	0	1	0	0	0
明明这几天睡不着觉，还要嘴馋喝咖啡，我真是一个不长记性的人。	0	0	1	0	0	0	0	0	0	0	0	0
我独居在家里，没有人能照顾我，我是一个没人要的小孩，我孤独又无助。	0	0	1	0	0	0	0	0	0	0	0	0
当我的朋友们告诉我他们想念我时，我想他们只是对我从做那些疯狂的事到避开他们感到震惊。	0	0	0	0	1	0	0	0	0	0	0	0
