原始文本	情绪化推理	以偏概全	乱贴标签	读心术	先知错误	非此即彼	应该句式	放大	罪责归己	心理过滤
I just started sophomore year and things suck. My parents get mad at me for every little detail of my life. I have okay grades and shitty friends. Worst of all I hate everything that is breathing, heck I hate object too. Today I thought to myself I hate everything, but jokes on them I hate myself more.  I’m too dumb to get into college for Knowledge I want to leave the stupid state that I live in and live somewhere were nobody knows me and they don’t have any ideas of who I am.  I feel like a waste of time and only think that the future will worsen and I will never find love or a decent friend. 	0	0	1	0	0	0	0	0	0	1
I feel extremely anxious when doing tasks (even small ones like packing/unpacking a suitcase).I then push everything aside and get nothing done. My habits of cleanliness such as my apartment have declined because I refuse to motivate myself to clean. I’ll find myself in the kitchen then in the bedroom for some reason the randomly in the bathroom, ultimately accomplishing nothing.I also feel pressured on what to do when I finish my masters and feel like I’m too lackadaisical to even search for jobs.	0	0	0	0	0	1	1	0	0	0
Hello…I planned to do technique called (Image Streaming) to increase my IQ and this technique will increase the intensity of inner voice of me and I am afraid if this technique would cause psychosis or schizophrenia or any mental disorder to me So,is it possible?	0	0	0	0	1	0	0	0	0	0
Doing LSD is pretty much the only good choice I’ve ever made.	0	1	0	0	0	0	0	0	0	0
She never respects my privacy and constantly condescends me, especially in front of other family members.	0	1	0	0	0	0	0	0	0	0
I been feeling down lately like I don’t know if I having some depressed issues or what sometimes I be feeling like crying all the time. My boyfriend he really doesn’t make it no better. I love my boyfriend but sometimes I feel like he always attacking me emotionally. I can’t tell him how I feel sometimes because he takes it very offensive. I feel like I’m always the wrong one in our relationship.	0	1	0	0	0	0	0	0	0	1
 In addition to it I feel not listened and heard and she forgets (not this) a lot small things I’ve been telling her, like putting food away and storage it properly so it doesn’t go bad.	0	0	0	0	0	0	0	1	0	0
Everything I try to succeed in I fail because I’m not good enough. I don’t feel attractive after having our children in 2012, 2013. I don’t feel successful, everything that is mine has gone to shit and I’ve lost a sense of self.	0	0	1	0	0	1	0	0	0	0
I have not told anyone so far as they may laugh at me (which i would also do), i am not sure if this is something normal or if this is something i should worry about as it may lead on to much worse thing but currently i do not believe that i will complete or act out these thoughts as it is illegal and against my religion but who knows something might click and even that may not stop me.	0	0	0	0	1	0	0	0	0	0
Going into 8th I originally had hope, I hoped I go back and I’d fall back into the old groove of things and everything would be fine, but when I got back it was just more issues.  I didn’t trust anyone, every time I was with my friends I just felt alone, and I figured they probably wanted me gone so they could actually have a good time.   A part of me wonders if this all karma, and I’m actually a bad person, or a narcissist thats suffering the consequences of her actions.	0	0	0	1	0	1	0	0	0	0
And I blame myself for all that knowing that I can hurt somebody.	0	0	0	0	0	0	0	0	1	0
The reason I suspect I may have been sexually abused as a child is because my memory keeps bringing me back to this journal that I had.	0	1	0	0	0	0	0	0	0	0
I know that I’m intelligent but I don’t know if I’m too intellegent or just an idiotic narcissist.	0	0	1	0	0	0	0	0	0	0
I really don’t know how to say this but I’ve been wanting to have a mental disorder for years now, and I know you will think I’m just seeking attention like everyone else, but I’m not.	0	0	0	1	0	0	0	0	0	0
When I talk to people and they laugh, this is what makes me happy. 	1	0	0	0	0	0	0	0	0	0
After over a year of dating, I am beginning to just feel resentful and emotionally alienated but feel like I am not allowed to have those feelings because I am not the one with the kid and that kids are supposed to come first.	1	0	0	0	0	0	1	0	0	0
When i get these “anxiety attacks” i feel like i cant contain what i am feeling anymore and it manifests in things like me forgetting to breath and shaking my body and griping at y scalp while crying, or feeling like i cant do anything at all but just stare into nothing and listen.	0	0	0	0	0	0	0	1	0	0
I lived without him for one year, recovered, were very happy, dated and had a fulfilling job, still I kept feeling I had lost the chance to grow old with someone I really loved.	0	0	0	0	0	0	0	1	0	0
His lack of communication has made it impossible to get him professional help.	0	1	0	0	0	0	0	0	0	0
I feel like I shouldn’t have the attention.	0	0	0	0	0	0	1	0	0	0
I live 10 hours away by car, and every time my mom calls to tell me something has happened with him, I feel such guilt. 1. For living far away and feeling helpless. 2. For deciding to not have a relationship with my brother because I feel he is toxic.	0	0	0	0	0	0	0	0	1	0
I can’t stand be close with her, I don’t feel “safe” around her, I feel like she’s strange person.	0	0	1	0	0	0	0	0	0	0
I’ve felt like this since I was 16. I feel empty inside and it’s almost a constant thing. I have tried to ignore the feeling but it didn’t work. I can’t remember the last time I really felt something.	0	0	0	0	0	0	0	0	0	1
I’ll do crazy and spontaneous stuff because of it and I’ll also get heavily paranoid.	0	0	1	0	0	0	0	0	0	0
Starts out normal enough and the day is going fine and then bang I’m angry and not like ‘Oh I’m angry, I’ll get over it, it’s more the anger where your hands shake and your fgriends turn into your worst enemies.	0	0	0	0	0	1	0	1	0	0
Often my coworkers will try to treat me like a doormat by having me do the majority of the work while they do almost nothing at all. If I say something, they’ll hate me.	0	0	1	1	0	0	0	0	0	0
and I have no motive or energy to study all I do is sleep.and I hate going outside I hate seeing people.and whenever I start study I get negative feelings and I give up.	0	0	0	0	0	0	0	1	0	0
I think it makes me a bad person even though I am fully honest with them.	0	0	1	0	0	0	0	0	1	0
he used to be loving, & caring, now he is unsociable, & uncaring. He has no remorse.He is depressed.	0	0	1	0	0	0	0	0	0	0
I don’t know what to do, I want to talk to her but this never happened before so I’m kind of scared, I don’t know how she’s going to react.	0	0	0	1	0	0	0	0	0	0
My worry is that maybe he would feel pressured or uncomfortable during the training and may breakdown or get more depressed again.	0	0	0	0	1	0	0	0	0	0
My in-laws seem to act mostly on impulse without thoughts about consequences.	0	0	0	1	0	0	0	0	0	0
I realized I talk to myself out loud way too much.	0	0	0	0	0	0	1	0	0	0
It’s been a year and a half since his death, and she has grown very distant. It feels like she takes all her issues out on me. She is generally hateful to me, never shows me any attention, and list goes on and on. I seem to get the brunt of things. It seems like there is no hope for us. I don’t understand what she is going though.	0	0	0	0	0	1	0	0	0	0
I had an extreme hate towards myself, sabotaging every artistic talent that I had, from a writing skill, a drawing skill, a beautiful voice, basically every aspect of my talent that was feminine, I hated it.	0	0	0	0	0	0	0	0	0	1
These thoughts are very painful and disturbing and I do not know how to deal with them.	0	0	0	0	0	0	0	1	0	0
I feel as though my dad would just laugh at me, and say you are a moron which is what he usually does when I ask him for help on other things.	0	0	0	0	1	0	0	0	0	0
